issue_type,language,slug,_id,title,createdAt,seoTitle,url,action
twin-multilang,ja,event-poster-maker,features-event-poster-maker-ja,AIイベントポスター生成｜スマートデザインのLovart,2026-05-22,AIイベントポスター生成｜スマートデザインのLovart,/.../event-poster-maker,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,event-program-design,event-program-design-de,KI-Eventprogramm-Gestalter für druckreife Designs | Lovart,2026-05-22,KI-Eventprogramm-Gestalter für druckreife Designs | Lovart,/.../event-program-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,facebook-cover-design,facebook-cover-design-de,"KI-Facebook-Cover, die Vertrauen & Kunden gewinnen | Lovart",2026-05-22,"KI-Facebook-Cover, die Vertrauen & Kunden gewinnen | Lovart",/.../facebook-cover-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,facebook-post-template-generator,facebook-post-template-generator-de,KI-Facebook-Post-Generator: Vorlagen in Sekunden | Lovart,2026-05-22,KI-Facebook-Post-Generator: Vorlagen in Sekunden | Lovart,/.../facebook-post-template-generator,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,ai-business-card-maker,tools-ai-business-card-maker-en,商务 卡片 制作 | Lovart,2026-07-12,商务 卡片 制作 | Lovart,/.../ai-business-card-maker,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,ai-image-generator-text-to-image,features-ai-image-generator-text-to-image-fr,text 图像 生成器 | Lovart,2026-07-12,text 图像 生成器 | Lovart,/.../ai-image-generator-text-to-image,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,zh,ai-video-agent,features-ai-video-agent-zh,AI 视频智能体：规划、生成并打磨短片与电影感片段 | Lovart,2026-06-05,AI 视频智能体：规划、生成并打磨短片与电影感片段 | Lovart,/.../ai-video-agent,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,zh,ai-video-agent-for-ecommerce,features-ai-video-agent-for-ecommerce-zh,面向电商的 AI 视频智能体：把产品静帧变成动态视频 | Lovart,2026-06-05,面向电商的 AI 视频智能体：把产品静帧变成动态视频 | Lovart,/.../ai-video-agent-for-ecommerce,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,zh,ai-video-agent-for-tiktok,features-ai-video-agent-for-tiktok-zh,面向 TikTok 的 AI 视频智能体：日更竖版短视频 | Lovart,2026-06-05,面向 TikTok 的 AI 视频智能体：日更竖版短视频 | Lovart,/.../ai-video-agent-for-tiktok,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,zh,ai-video-agent-workflow,features-ai-video-agent-workflow-zh,可复用的 AI 视频智能体工作流：从需求到多渠道导出 | Lovart,2026-06-05,可复用的 AI 视频智能体工作流：从需求到多渠道导出 | Lovart,/.../ai-video-agent-workflow,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,banner-design,features-banner-design-ja,プロ広告用バナー制作｜高効果デジタルバナーを簡単作成,2026-05-22,プロ広告用バナー制作｜高効果デジタルバナーを簡単作成,/.../banner-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,festival-banner-design,features-festival-banner-design-ja,来場を促すプロの祭りバナー,2026-05-22,来場を促すプロの祭りバナー,/.../festival-banner-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,it,flyer-design,features-flyer-design-it,promotional flyer 设计 | Lovart,2026-07-12,promotional flyer 设计 | Lovart,/.../flyer-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,food-banner-design,food-banner-design-de,KI-Designed Food-Banner für mehr Online-Engagement,2026-05-22,KI-Designed Food-Banner für mehr Online-Engagement,/.../food-banner-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,food-blog-header-design,food-blog-header-design-de,Lebendiger Food-Blog-Header mit KI-Design für mehr Leser,2026-05-22,Lebendiger Food-Blog-Header mit KI-Design für mehr Leser,/.../food-blog-header-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,food-delivery-app-design,food-delivery-app-design-de,"Intuitives UI-Design für Essensliefer-Apps mit KI, das Bestellungen & Treue stei",2026-05-22,"Intuitives UI-Design für Essensliefer-Apps mit KI, das Bestellungen & Treue stei",/.../food-delivery-app-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,food-festival-poster-design,food-festival-poster-design-de,KI-Design für auffällige Food-Festival-Plakate,2026-05-22,KI-Design für auffällige Food-Festival-Plakate,/.../food-festival-poster-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,it,food-flyer-design,features-food-flyer-design-it,promotional flyer 设计 | Lovart,2026-07-12,promotional flyer 设计 | Lovart,/.../food-flyer-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,food-packaging-design,food-packaging-design-de,Professionelle Lebensmittelverpackungen & Etiketten mit KI gestalten,2026-05-22,Professionelle Lebensmittelverpackungen & Etiketten mit KI gestalten,/.../food-packaging-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,food-photography-layout-design,features-food-photography-layout-design-ja,料理写真を魅せるプロの構図術,2026-05-22,料理写真を魅せるプロの構図術,/.../food-photography-layout-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,food-poster-design,features-food-poster-design-ja,魅力的な飲食店ポスターで売上向上,2026-05-22,魅力的な飲食店ポスターで売上向上,/.../food-poster-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,food-recipe-card-design,features-food-recipe-card-design-ja,AIで美しいレシピカード作成　わかりやすい料理手順｜Lovart,2026-05-22,AIで美しいレシピカード作成　わかりやすい料理手順｜Lovart,/.../food-recipe-card-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,food-social-media-design,food-social-media-design-de,"Augenöffnende Food-Designs für Social Media, die Engagement steigern",2026-05-22,"Augenöffnende Food-Designs für Social Media, die Engagement steigern",/.../food-social-media-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,food-truck-menu-design,features-food-truck-menu-design-ja,売上と回転率を上げるキッチンカーメニュー,2026-05-22,売上と回転率を上げるキッチンカーメニュー,/.../food-truck-menu-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,food-truck-wrap-design,food-truck-wrap-design-de,Lovart KI: Food-Truck-Designs für mehr Kunden und Buchungen,2026-05-22,Lovart KI: Food-Truck-Designs für mehr Kunden und Buchungen,/.../food-truck-wrap-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,free-online-tool,free-online-tool-de,Nano Banana – Kostenloses KI-Design-Tool für Profi-Ergebnisse ohne Abo,2026-05-22,Nano Banana – Kostenloses KI-Design-Tool für Profi-Ergebnisse ohne Abo,/.../free-online-tool,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,gpt-image-generator-ai,gpt-image-generator-ai-de,KI-Bildgenerator: Komplexe Diagramme & logikbasierte KI-Kunst | Lovart,2026-05-22,KI-Bildgenerator: Komplexe Diagramme & logikbasierte KI-Kunst | Lovart,/.../gpt-image-generator-ai,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,graduation-invitation-design,features-graduation-invitation-design-fr,graduation invitation 设计 | Lovart,2026-07-12,graduation invitation 设计 | Lovart,/.../graduation-invitation-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,graphic-design,graphic-design-de,Professionelles Grafikdesign leicht gemacht | Erstelle eigene KI-Visuals,2026-05-22,Professionelles Grafikdesign leicht gemacht | Erstelle eigene KI-Visuals,/.../graphic-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,infinite-chatcanvas-ai-collaboration,infinite-chatcanvas-ai-collaboration-de,Lovart: Die ultimative KI-Design-Leinwand für UI,2026-05-22,Lovart: Die ultimative KI-Design-Leinwand für UI,/.../infinite-chatcanvas-ai-collaboration,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,infographic-design,infographic-design-de,Professionelle Infografiken mit KI | Daten wirkungsvoll visualisieren,2026-05-22,Professionelle Infografiken mit KI | Daten wirkungsvoll visualisieren,/.../infographic-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,instagram-highlight-cover-design,instagram-highlight-cover-design-de,"Instagram-Highlight-Cover, die Besucher in Follower verwandeln | Lovart KI",2026-05-22,"Instagram-Highlight-Cover, die Besucher in Follower verwandeln | Lovart KI",/.../instagram-highlight-cover-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,instagram-story-design,instagram-story-design-de,Instagram Story Vorlagen mit KI einfach gestalten,2026-05-22,Instagram Story Vorlagen mit KI einfach gestalten,/.../instagram-story-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,instagram-story-maker,instagram-story-maker-de,KI-Instagram-Story-Generator: Erstelle virale 9:16-Visuals | Lovart,2026-05-22,KI-Instagram-Story-Generator: Erstelle virale 9:16-Visuals | Lovart,/.../instagram-story-maker,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,launch-event-landing-page-generator,launch-event-landing-page-generator-de,"KI-Launch-Event-Designer: Branding, Assets & Landing Pages sofort erstellen",2026-05-22,"KI-Launch-Event-Designer: Branding, Assets & Landing Pages sofort erstellen",/.../launch-event-landing-page-generator,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,leonardo-ai-alternative,leonardo-ai-alternative-de,Die ultimative Leonardo KI-Alternative: Design dominieren mit Nano Banana Pro,2026-05-22,Die ultimative Leonardo KI-Alternative: Design dominieren mit Nano Banana Pro,/.../leonardo-ai-alternative,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,lesson-plan-design,lesson-plan-design-de,KI-gestützte lehrplankonforme Unterrichtspläne in Minuten | Lovart,2026-05-22,KI-gestützte lehrplankonforme Unterrichtspläne in Minuten | Lovart,/.../lesson-plan-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,linkedin-ads-generator,features-linkedin-ads-generator-en,AI LinkedIn Ad Generator: Create Professional B2B Visuals | Lovart,2026-07-12,AI LinkedIn Ad Generator: Create Professional B2B Visuals | Lovart,/.../linkedin-ads-generator,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,linkedin-banner-design-ai-generator-by-lovart,features-linkedin-banner-design-ai-generator-by-lovart-fr,linkedin 横幅 设计 生成器 | Lovart,2026-07-12,linkedin 横幅 设计 生成器 | Lovart,/.../linkedin-banner-design-ai-generator-by-lovart,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,linkedin-banner-design-ai-generator,features-linkedin-banner-design-ai-generator-en,Design Professional LinkedIn Banners with AI: Stand Out Instantly | Lovart,2026-07-12,AI LinkedIn Banner Generator — Professional Profile & Company Banners | Lovart,/.../linkedin-banner-design-ai-generator,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,linkedin-banner-design,features-linkedin-banner-design-fr,Bannières LinkedIn boostées par IA | Attirez recruteurs & opportunités | Lovart,2026-05-22,Bannières LinkedIn boostées par IA | Attirez recruteurs & opportunités | Lovart,/.../linkedin-banner-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,magazine-layout-design,features-magazine-layout-design-en,Professional Magazine Layout Design Tool | AI-Powered Magazine Design Software,2026-07-12,Magazine Layout Design — Create Stunning Layouts with AI | Lovart,/.../magazine-layout-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,mood-board-creation,mood-board-creation-de,Moodboard-Erstellung – KI-Design-Tools für Stil & Markenkonzepte,2026-05-22,Moodboard-Erstellung – KI-Design-Tools für Stil & Markenkonzepte,/.../mood-board-creation,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-ai-model,nano-banana-ai-model-de,Nano Banana Ai Model | Lovart,2026-05-22,Nano Banana Ai Model | Lovart,/.../nano-banana-ai-model,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-best-practices,nano-banana-best-practices-de,Nano Banana Best Practices – Profi-Tipps für Qualität und Effizienz mit KI,2026-05-22,Nano Banana Best Practices – Profi-Tipps für Qualität und Effizienz mit KI,/.../nano-banana-best-practices,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-case-studies,nano-banana-case-studies-de,Nano Banana Fallstudien – Echte Erfolgsgeschichten mit KI von Lovart,2026-05-22,Nano Banana Fallstudien – Echte Erfolgsgeschichten mit KI von Lovart,/.../nano-banana-case-studies,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-concept-art-workflow,nano-banana-concept-art-workflow-de,KI-gestützter Pre-Production-Workflow für Nano-Banana-Konzeptkunst in Spielen | ,2026-05-22,KI-gestützter Pre-Production-Workflow für Nano-Banana-Konzeptkunst in Spielen | ,/.../nano-banana-concept-art-workflow,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-creative-brainstorming,nano-banana-creative-brainstorming-de,Kreatives Brainstorming mit KI – Ideen und Innovationen mit Lovart,2026-05-22,Kreatives Brainstorming mit KI – Ideen und Innovationen mit Lovart,/.../nano-banana-creative-brainstorming,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,nano-banana-digital-art-creation,features-nano-banana-digital-art-creation-en,Nano Banana AI Art Generator - Create Professional Digital Paintings & Simplify ,2026-07-12,Nano Banana AI Digital Art Generator | Lovart,/.../nano-banana-digital-art-creation,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-educational-materials,nano-banana-educational-materials-de,KI-Nano-Bananen-Lernmaterial-Generator – Smartes Design,2026-05-22,KI-Nano-Bananen-Lernmaterial-Generator – Smartes Design,/.../nano-banana-educational-materials,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-graphic-design-workflow,nano-banana-graphic-design-workflow-de,KI-gestützter Banana-Design-Workflow für kreative Effizienz,2026-05-22,KI-gestützter Banana-Design-Workflow für kreative Effizienz,/.../nano-banana-graphic-design-workflow,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-illustration-projects,nano-banana-illustration-projects-de,"Nano-Bananen-Illustrationen – Profi-Buch-, Redaktions- & Werbegrafik | Lovart KI",2026-05-22,"Nano-Bananen-Illustrationen – Profi-Buch-, Redaktions- & Werbegrafik | Lovart KI",/.../nano-banana-illustration-projects,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-infographic-design,nano-banana-infographic-design-de,Nano-Bananen-Infografik: Daten in Ergebnisse verwandeln mit Lovart,2026-05-22,Nano-Bananen-Infografik: Daten in Ergebnisse verwandeln mit Lovart,/.../nano-banana-infographic-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-marketing-visuals,nano-banana-marketing-visuals-de,Nano-Bananen-Marketing-Visuals – KI-Grafiken für mehr Engagement und Conversions,2026-05-22,Nano-Bananen-Marketing-Visuals – KI-Grafiken für mehr Engagement und Conversions,/.../nano-banana-marketing-visuals,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-presentation-slides,nano-banana-presentation-slides-de,"Nano-Bananen-Präsentationsfolien für Sales, Pitches & Training | Mit Lovart gest",2026-05-22,"Nano-Bananen-Präsentationsfolien für Sales, Pitches & Training | Mit Lovart gest",/.../nano-banana-presentation-slides,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-product-photography,nano-banana-product-photography-de,KI-Nano-Bananen-Produktfotografie – Automatische Beleuchtung & Hintergründe,2026-05-22,KI-Nano-Bananen-Produktfotografie – Automatische Beleuchtung & Hintergründe,/.../nano-banana-product-photography,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,nano-banana-social-media-graphics,features-nano-banana-social-media-graphics-ja,マーケター・代理店・クリエイター向けSNS画像作成事例｜Lovart AI,2026-05-22,マーケター・代理店・クリエイター向けSNS画像作成事例｜Lovart AI,/.../nano-banana-social-media-graphics,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-website-graphics,nano-banana-website-graphics-de,KI-Webseiten-Grafikgenerator – Nano Banana Engine für High‑Performance UX,2026-05-22,KI-Webseiten-Grafikgenerator – Nano Banana Engine für High‑Performance UX,/.../nano-banana-website-graphics,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-workflow-optimization,nano-banana-workflow-optimization-de,Nano-Banana-Workflow-Optimierung mit KI,2026-05-22,Nano-Banana-Workflow-Optimierung mit KI,/.../nano-banana-workflow-optimization,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,nano-banana-youtube-thumbnails,nano-banana-youtube-thumbnails-de,Nano-Banana-YouTube-Thumbnails – Virale KI-Grafiken für mehr Klicks,2026-05-22,Nano-Banana-YouTube-Thumbnails – Virale KI-Grafiken für mehr Klicks,/.../nano-banana-youtube-thumbnails,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,no-template-popup-ads,no-template-popup-ads-de,KI-Pop-up-Anzeigengenerator: Individuelle Ads ohne Vorlagen | Lovart,2026-05-22,KI-Pop-up-Anzeigengenerator: Individuelle Ads ohne Vorlagen | Lovart,/.../no-template-popup-ads,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,no-template-popup-ads-generator,no-template-popup-ads-generator-de,KI-Pop-up-Anzeigengenerator | Erstelle hochkonvertierende Anzeigen ohne Vorlagen,2026-05-22,KI-Pop-up-Anzeigengenerator | Erstelle hochkonvertierende Anzeigen ohne Vorlagen,/.../no-template-popup-ads-generator,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,nutrition-label-design,features-nutrition-label-design-ja,食品向けプロ向け栄養表示デザイン,2026-05-22,食品向けプロ向け栄養表示デザイン,/.../nutrition-label-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,online-store-graphics-design,online-store-graphics-design-de,KI-optimierte Grafiken für deinen Onlineshop,2026-05-22,KI-optimierte Grafiken für deinen Onlineshop,/.../online-store-graphics-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,overcome-blank-canvas-syndrome,overcome-blank-canvas-syndrome-de,Überwinde das leere Blatt: Starte deine Kreativität mit KI,2026-05-22,Überwinde das leere Blatt: Starte deine Kreativität mit KI,/.../overcome-blank-canvas-syndrome,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,party-flyer-design,party-flyer-design-de,Party-Flyer mit KI: Starkes Design leicht gemacht,2026-05-22,Party-Flyer mit KI: Starkes Design leicht gemacht,/.../party-flyer-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,pinterest-pin-design,features-pinterest-pin-design-fr,pinterest pin 制作 | Lovart,2026-07-12,pinterest pin 制作 | Lovart,/.../pinterest-pin-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,pixel-pusher-to-creative-director,pixel-pusher-to-creative-director-de,Vom Pixel-Schieber zum Creative Director mit KI | Lovart,2026-05-22,Vom Pixel-Schieber zum Creative Director mit KI | Lovart,/.../pixel-pusher-to-creative-director,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,pizza-menu-design,pizza-menu-design-de,"Professionelles Pizzamenu-Design mit KI, das Bestellungen & Umsatz steigert",2026-05-22,"Professionelles Pizzamenu-Design mit KI, das Bestellungen & Umsatz steigert",/.../pizza-menu-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,portfolio-design,features-portfolio-design-ja,AIで実現するクリエイティブなポートフォリオ,2026-05-22,AIで実現するクリエイティブなポートフォリオ,/.../portfolio-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,price-list-design,price-list-design-de,"Erstelle individuelle Preislisten, die mehr Kunden gewinnen | Lovart KI-Design-A",2026-05-22,"Erstelle individuelle Preislisten, die mehr Kunden gewinnen | Lovart KI-Design-A",/.../price-list-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,it,product-catalog-design,features-product-catalog-design-it,product packaging 设计 | Lovart,2026-07-12,product packaging 设计 | Lovart,/.../product-catalog-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,product-packaging-design,product-packaging-design-de,"Individuelle Verpackungsdesigns mit KI, die im Regal überzeugen",2026-05-22,"Individuelle Verpackungsdesigns mit KI, die im Regal überzeugen",/.../product-packaging-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,professional-corporate-presentation-design,professional-corporate-presentation-design-de,"Erstelle überzeugende Business-Präsentationen in Minuten | KI-Folien für Sales, ",2026-05-22,"Erstelle überzeugende Business-Präsentationen in Minuten | KI-Folien für Sales, ",/.../professional-corporate-presentation-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,professional-resume-design,features-professional-resume-design-ja,2025年対応のプロフェッショナル職務経歴書,2026-05-22,2025年対応のプロフェッショナル職務経歴書,/.../professional-resume-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,promotional-flyer-design,promotional-flyer-design-de,"Individuelles Werbeflyer-Design mit KI, das echte Ergebnisse liefert",2026-05-22,"Individuelles Werbeflyer-Design mit KI, das echte Ergebnisse liefert",/.../promotional-flyer-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,fr,property-brochure-design,features-property-brochure-design-fr,Gagnez plus de mandats avec l'IA Lovart,2026-05-22,Gagnez plus de mandats avec l'IA Lovart,/.../property-brochure-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,property-listing-design,features-property-listing-design-ja,プロ物件掲載デザインテンプレートで不動産マーケ向上,2026-05-22,プロ物件掲載デザインテンプレートで不動産マーケ向上,/.../property-listing-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,property-report-design,features-property-report-design-ja,不動産プロ向け物件報告書テンプレート,2026-05-22,不動産プロ向け物件報告書テンプレート,/.../property-report-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,rapid-poster-ai-creation,features-rapid-poster-ai-creation-en,Best AI Poster Generator & Maker: Create Custom Posters in Seconds | Lovart,2026-07-12,Best AI Poster Generator & Maker: Create Custom Posters in Seconds | Lovart,/.../rapid-poster-ai-creation,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,it,real-estate-banner-design,features-real-estate-banner-design-it,real estate sign 设计 | Lovart,2026-07-12,real estate sign 设计 | Lovart,/.../real-estate-banner-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,real-estate-business-card-design,real-estate-business-card-design-de,Professionelle Immobilien-Visitenkarten mit KI gestalten,2026-05-22,Professionelle Immobilien-Visitenkarten mit KI gestalten,/.../real-estate-business-card-design,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,real-estate-flyer-design,features-real-estate-flyer-design-ja,プロが作る不動産チラシ、簡単に,2026-05-22,プロが作る不動産チラシ、簡単に,/.../real-estate-flyer-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,real-estate-logo-design,real-estate-logo-design-de,Professionelles Immobilien-Logo-Design mit KI | Einzigartige Markenidentitäten f,2026-05-22,Professionelles Immobilien-Logo-Design mit KI | Einzigartige Markenidentitäten f,/.../real-estate-logo-design,CHECK: 7 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,real-estate-newsletter-design,features-real-estate-newsletter-design-ja,プロの不動産ニュースで顧客関係強化,2026-05-22,プロの不動産ニュースで顧客関係強化,/.../real-estate-newsletter-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,real-estate-postcard-design,features-real-estate-postcard-design-ja,プロ不動産はがきデザイン｜高反響ダイレクトメール,2026-05-22,プロ不動産はがきデザイン｜高反響ダイレクトメール,/.../real-estate-postcard-design,CHECK: 8 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,ja,real-estate-sign-design,features-real-estate-sign-design-ja,プロが手掛ける不動産看板で集客,2026-05-22,プロが手掛ける不動産看板で集客,/.../real-estate-sign-design,CHECK: 5 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,de,remove-video-background,remove-video-background-de,KI-Video-Hintergrundentferner | Transparenter Video Maker | Lovart,2026-05-22,KI-Video-Hintergrundentferner | Transparenter Video Maker | Lovart,/.../remove-video-background,CHECK: 9 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
twin-multilang,en,restaurant-brochure-design,features-restaurant-brochure-design-en,Professional Restaurant Brochure Design That Attracts Diners,2026-07-12,Professional Restaurant Brochure Design That Attracts D... | Lovart,/.../restaurant-brochure-design,CHECK: 6 langs 都创建; 验证每语言版内容是否仍差异化或已退化为 i18n copy
