tier,category,language,slug,url,title,publishedAt,age_days,action
tierC-diagnose,feature,fr,create-mockups-with-brand-kit-ai,/fr/features/create-mockups-with-brand-kit-ai,Créez des maquettes réalistes avec votre kit de marque via Lovart IA,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,it,create-mockups-with-brand-kit-ai,/it/features/create-mockups-with-brand-kit-ai,Crea mockup realistici con il tuo Brand Kit usando Lovart IA,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,create-mockups-with-brand-kit-ai,/ja/features/create-mockups-with-brand-kit-ai,Lovart AIでブランドキットを使ったリアルなモックアップ作成法,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,create-mockups-with-brand-kit-ai,/ko/features/create-mockups-with-brand-kit-ai,러바트 AI로 브랜드 키트로 리얼한 목업 만들기,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,pt,create-mockups-with-brand-kit-ai,/pt/features/create-mockups-with-brand-kit-ai,Como criar mockups realistas com seu Kit de Marca usando Lovart IA,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,create-mockups-with-brand-kit-ai,/ru/features/create-mockups-with-brand-kit-ai,Создавайте реалистичные мокапы с бренд-китом в Lovart,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,de,mac-ai-design,/de/tools/mac-ai-design,[DE] AI Design for Mac — Native macOS Application | Lovart,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,it,mac-ai-design,/it/tools/mac-ai-design,[IT] AI Design for Mac — Native macOS Application | Lovart,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,ko,mac-ai-design,/ko/tools/mac-ai-design,[KO] AI Design for Mac — Native macOS Application | Lovart,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,pt,mac-ai-design,/pt/tools/mac-ai-design,[PT] AI Design for Mac — Native macOS Application | Lovart,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,zh-TW,mac-ai-design,/zh-TW/tools/mac-ai-design,[ZH-TW] AI Design for Mac — Native macOS Application | Lovart,2026-02-05,159,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,ecommerce-banner-design,/ja/features/ecommerce-banner-design,プロが手掛ける売れるバナーデザイン,2026-02-06,158,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,zh-TW,ecommerce-banner-design,/zh-TW/features/ecommerce-banner-design,專業電商橫幅設計，提升轉換率,2026-02-06,158,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,de,ai-background-blur,/de/tools/ai-background-blur,[DE] AI Background Blur Tool — Blur Photo Backgrounds Instantly | Lovart,2026-02-06,158,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,fr,ai-background-blur,/fr/tools/ai-background-blur,[FR] AI Background Blur Tool — Blur Photo Backgrounds Instantly | Lovart,2026-02-06,158,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,it,ai-background-blur,/it/tools/ai-background-blur,[IT] AI Background Blur Tool — Blur Photo Backgrounds Instantly | Lovart,2026-02-06,158,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,pt,ai-background-blur,/pt/tools/ai-background-blur,[PT] AI Background Blur Tool — Blur Photo Backgrounds Instantly | Lovart,2026-02-06,158,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,ru,ai-background-blur,/ru/tools/ai-background-blur,[RU] AI Background Blur Tool — Blur Photo Backgrounds Instantly | Lovart,2026-02-06,158,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,zh-TW,ai-background-blur,/zh-TW/tools/ai-background-blur,[ZH-TW] AI Background Blur Tool — Blur Photo Backgrounds Instantly | Lovart,2026-02-06,158,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,custom-business-flyer-design,/en/features/custom-business-flyer-design,Create Business Flyers That Convert | Lovart AI Flyer Design for Real Campaigns,2026-02-07,157,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,ai-presentation-slides-generator,/de/features/ai-presentation-slides-generator,KI-Präsentationsfolien-Generator: Pitch Decks erstellen | Lovart,2026-02-08,156,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,ai-presentation-slides-generator,/en/features/ai-presentation-slides-generator,AI Presentation Slides Generator: Build Pitch Decks | Lovart,2026-02-08,156,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,fr,ai-presentation-slides-generator,/fr/features/ai-presentation-slides-generator,Générateur de diapos IA : créez des pitch decks | Lovart,2026-02-08,156,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,ai-presentation-slides-generator,/ja/features/ai-presentation-slides-generator,AIプレゼン資料生成：ピッチデッキ作成 | Lovart,2026-02-08,156,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,ai-presentation-slides-generator,/ko/features/ai-presentation-slides-generator,AI 프레젠테이션 슬라이드 생성기: 피치 덱 제작 | Lovart,2026-02-08,156,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,create-editable-brand-kit-ai-agent,/de/features/create-editable-brand-kit-ai-agent,So erstellst du in Sekunden ein editierbares Brand Kit mit Lovart KI-Design-Agent,2026-02-09,155,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,create-editable-brand-kit-ai-agent,/en/features/create-editable-brand-kit-ai-agent,How to Create an Editable Brand Kit in Seconds with Lovart AI Design Agent,2026-02-09,155,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,fr,create-editable-brand-kit-ai-agent,/fr/features/create-editable-brand-kit-ai-agent,Créez un kit de marque éditable en secondes avec Lovart IA,2026-02-09,155,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,it,create-editable-brand-kit-ai-agent,/it/features/create-editable-brand-kit-ai-agent,Crea un Brand Kit modificabile in secondi con l'Agente di Design IA Lovart,2026-02-09,155,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,create-editable-brand-kit-ai-agent,/ja/features/create-editable-brand-kit-ai-agent,Lovart AIで数秒で作る編集可能なブランドキット,2026-02-09,155,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,create-editable-brand-kit-ai-agent,/ko/features/create-editable-brand-kit-ai-agent,Lovart AI로 10초 만에 브랜드 키트 만들기,2026-02-09,155,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,pt,create-editable-brand-kit-ai-agent,/pt/features/create-editable-brand-kit-ai-agent,Como criar um Kit de Marca editável em segundos com o Agente de Design Lovart IA,2026-02-09,155,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,create-editable-brand-kit-ai-agent,/ru/features/create-editable-brand-kit-ai-agent,Создайте бренд-кит за секунды с ИИ-агентом Lovart,2026-02-09,155,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,fr,party-flyer-design,/fr/features/party-flyer-design,Créez des flyers de fête percutants avec l'IA,2026-02-10,154,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,party-flyer-design,/ja/features/party-flyer-design,簡単に作れる高インパクトなパーティーチラシ,2026-02-10,154,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,party-flyer-design,/ko/features/party-flyer-design,"파티 전단지, 고퀄리티 디자인 Lovart",2026-02-10,154,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,party-flyer-design,/ru/features/party-flyer-design,Создание ярких флаеров с ИИ Lovart,2026-02-10,154,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,party-flyer-design,/de/features/party-flyer-design,Party-Flyer mit KI: Starkes Design leicht gemacht,2026-02-10,154,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,fr,mood-board-creation,/fr/features/mood-board-creation,Création de mood boards IA – Styles pro & concepts de marque,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,it,mood-board-creation,/it/features/mood-board-creation,Crea Mood Board Professionali con Strumenti IA di Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,mood-board-creation,/ja/features/mood-board-creation,ムードボード作成ツール｜ブランド構築を支援,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,mood-board-creation,/ko/features/mood-board-creation,무드보드 제작 – 전문 스타일보드 & 브랜드 콘셉트 도구 | Nano Banana,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,pt,mood-board-creation,/pt/features/mood-board-creation,Criação de Mood Board – Estilo Profissional com IA | Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,mood-board-creation,/ru/features/mood-board-creation,Создание мудбордов: стиль и концепция бренда с ИИ,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,mood-board-creation,/de/features/mood-board-creation,Moodboard-Erstellung – KI-Design-Tools für Stil & Markenkonzepte,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,de,ai-coupon-maker,/de/tools/ai-coupon-maker,[DE] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,fr,ai-coupon-maker,/fr/tools/ai-coupon-maker,[FR] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,it,ai-coupon-maker,/it/tools/ai-coupon-maker,[IT] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,ja,ai-coupon-maker,/ja/tools/ai-coupon-maker,[JA] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,ko,ai-coupon-maker,/ko/tools/ai-coupon-maker,[KO] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,ru,ai-coupon-maker,/ru/tools/ai-coupon-maker,[RU] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,zh-TW,ai-coupon-maker,/zh-TW/tools/ai-coupon-maker,[ZH-TW] AI Coupon Maker — Design Promotional Coupons & Vouchers | Lovart,2026-02-12,152,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,zh-TW,ai-picture-generator,/zh-TW/features/ai-picture-generator,Lovart AI圖片生成器：專業視覺與文字創作,2026-02-13,151,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,ai-social-media-content-generator,/en/features/ai-social-media-content-generator,"AI Social Media Content Generator: Create Viral Posts, Reels & Ads 10x Faster | Lovart",2026-02-14,150,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,restaurant-coupon-design,/ja/features/restaurant-coupon-design,新規客を呼ぶ魅力的な飲食店クーポン,2026-02-15,149,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,cv-template-design,/de/features/cv-template-design,Professionelles CV-Design mit KI für akademische & internationale Karrieren,2026-02-16,148,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,fr,cv-template-design,/fr/features/cv-template-design,Modèle CV IA pour carrières académiques,2026-02-16,148,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,it,cv-template-design,/it/features/cv-template-design,Modello CV professionale IA per carriere accademiche,2026-02-16,148,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,cv-template-design,/ja/features/cv-template-design,アカデミック・国際キャリア向けCVテンプレート,2026-02-16,148,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,cv-template-design,/ko/features/cv-template-design,전문 CV 템플릿 디자인: 학계 & 해외 취업용,2026-02-16,148,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,pt,cv-template-design,/pt/features/cv-template-design,Modelo de CV Profissional com IA para Carreiras Acadêmicas,2026-02-16,148,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,cv-template-design,/ru/features/cv-template-design,Шаблон CV для академической и международной карьеры,2026-02-16,148,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,lesson-plan-design,/en/features/lesson-plan-design,AI‑Powered Standards‑Aligned Lesson Plans in Minutes | Lovart,2026-02-17,147,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,fr,lesson-plan-design,/fr/features/lesson-plan-design,Créez des plans de cours IA alignés en minutes | Lovart,2026-02-17,147,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,it,lesson-plan-design,/it/features/lesson-plan-design,Piani lezione IA allineati agli standard in minuti | Lovart,2026-02-17,147,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,lesson-plan-design,/ja/features/lesson-plan-design,LovartでAIが作成する学習指導案,2026-02-17,147,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,lesson-plan-design,/ko/features/lesson-plan-design,"AI 기반 교육과정 맞춤 수업 계획, 단 몇 분 만에 | Lovart",2026-02-17,147,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,pt,lesson-plan-design,/pt/features/lesson-plan-design,Planos de aula alinhados com IA em minutos | Lovart,2026-02-17,147,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,lesson-plan-design,/ru/features/lesson-plan-design,Готовые планы уроков по стандартам с ИИ за минуты | Lovart,2026-02-17,147,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,lesson-plan-design,/de/features/lesson-plan-design,KI-gestützte lehrplankonforme Unterrichtspläne in Minuten | Lovart,2026-02-17,147,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,linkedin-banner-design-ai-generator,/en/features/linkedin-banner-design-ai-generator,Design Professional LinkedIn Banners with AI: Stand Out Instantly | Lovart,2026-02-18,146,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,ai-coupon-ad-generator,/de/features/ai-coupon-ad-generator,KI-Coupon-Anzeigengenerator: Erstelle Rabatt-Anzeigen & Gutscheine | Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,ai-coupon-ad-generator,/en/features/ai-coupon-ad-generator,AI Coupon Ad Generator: Design Custom Discount Ads & Vouchers | Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,fr,ai-coupon-ad-generator,/fr/features/ai-coupon-ad-generator,Générateur IA de coupons : créez des pubs et bons de réduction,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,it,ai-coupon-ad-generator,/it/features/ai-coupon-ad-generator,Generatore IA di annunci sconto: crea coupon e voucher personalizzati | Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,ai-coupon-ad-generator,/ja/features/ai-coupon-ad-generator,AIクーポン広告作成ツール：割引広告・バウチャーをデザイン｜Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,ai-coupon-ad-generator,/ko/features/ai-coupon-ad-generator,AI 쿠폰 광고 제작기: 맞춤 할인 & 바우처 디자인 | Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,pt,ai-coupon-ad-generator,/pt/features/ai-coupon-ad-generator,Gerador de Anúncios de Cupons com IA | Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,ai-coupon-ad-generator,/ru/features/ai-coupon-ad-generator,Генератор купонных объявлений ИИ | Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,fr,ai-baby-podcast-generator,/fr/tools/ai-baby-podcast-generator,Générateur de podcasts IA pour bébé | Créer du contenu vocal pour bébé | Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,it,ai-baby-podcast-generator,/it/tools/ai-baby-podcast-generator,Generatore di podcast AI per bambini | Crea contenuti vocali per bambini | Lovart,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,ja,ai-baby-podcast-generator,/ja/tools/ai-baby-podcast-generator,AI Baby ポッドキャスト ジェネレーター |赤ちゃんの声のコンテンツを作成する |ロヴァート,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,ru,ai-baby-podcast-generator,/ru/tools/ai-baby-podcast-generator,Генератор детских подкастов AI | Создать контент с детским голосом | Ловарт,2026-02-19,145,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,bakery-menu-design,/de/features/bakery-menu-design,"Bäckerei-Menü-Design, das Kunden nach deinen Backwaren verlangen lässt | Lovart KI",2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,bakery-menu-design,/en/features/bakery-menu-design,Bakery Menu Design That Makes Customers Crave Your Baked Goods | Lovart AI,2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,bakery-menu-design,/ja/features/bakery-menu-design,お客様が焼きたてを欲しがるパン屋メニュー | Lovart AI,2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,bakery-menu-design,/ko/features/bakery-menu-design,고객을 유혹하는 베이커리 메뉴 디자인 | Lovart AI,2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,pt,bakery-menu-design,/pt/features/bakery-menu-design,Design de Menu de Padaria com IA que Atrai Clientes | Lovart,2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,bakery-menu-design,/ru/features/bakery-menu-design,"Дизайн меню пекарни, вызывающий аппетит | Lovart ИИ",2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,de,ai-annual-report,/de/tools/ai-annual-report,[DE] AI Annual Report Designer — Create Corporate Annual Reports | Lovart,2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,fr,ai-annual-report,/fr/tools/ai-annual-report,[FR] AI Annual Report Designer — Create Corporate Annual Reports | Lovart,2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,tool,it,ai-annual-report,/it/tools/ai-annual-report,[IT] AI Annual Report Designer — Create Corporate Annual Reports | Lovart,2026-02-20,144,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,ai-video-background-remover,/de/features/ai-video-background-remover,Bester KI-Video-Hintergrundentferner: Hintergründe sofort ändern | Lovart,2026-02-21,143,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,fr,ai-video-background-remover,/fr/features/ai-video-background-remover,Supprimez l’arrière-plan vidéo avec IA | Lovart,2026-02-21,143,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,it,ai-video-background-remover,/it/features/ai-video-background-remover,Rimuovi sfondi video con IA: cambia subito | Lovart,2026-02-21,143,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ja,ai-video-background-remover,/ja/features/ai-video-background-remover,Lovartで簡単！AI背景削除・変更ツール,2026-02-21,143,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ko,ai-video-background-remover,/ko/features/ai-video-background-remover,AI 영상 배경 제거: 배경을 즉시 바꾸는 Lovart,2026-02-21,143,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,pt,ai-video-background-remover,/pt/features/ai-video-background-remover,Melhor removedor de fundo de vídeo com IA | Lovart,2026-02-21,143,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,ru,ai-video-background-remover,/ru/features/ai-video-background-remover,Лучший ИИ-уборщик фона: меняй фон мгновенно | Lovart,2026-02-21,143,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,zh-TW,linkedin-banner-design-ai-generator-by-lovart,/zh-TW/features/linkedin-banner-design-ai-generator-by-lovart,用AI設計專業LinkedIn橫幅，立即脫穎而出｜Lovart,2026-02-22,142,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,de,ai-video-generator-no-templates,/de/features/ai-video-generator-no-templates,KI-Videogenerator: Erstelle eigene Videos aus Text | Lovart,2026-02-23,141,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
tierC-diagnose,feature,en,ai-video-generator-no-templates,/en/features/ai-video-generator-no-templates,AI Video Generator: Create Custom Videos from Text (No Templates) | Lovart,2026-02-23,141,PATCH: 检查 SEO meta (title/desc/og) 是否合规; 评估是否在相关 tools 页交叉链接; push IndexNow
